domain,fqcn,member,kind,signature_or_value,notes
tiles,ic2.api.tiles.tubes.IProviderTube,provideItems,method,"ic2.api.tiles.tubes.int provideItems(net.minecraft.world.item.ItemStack stack, ic2.api.tiles.tubes.int amount, net.minecraft.world.item.DyeColor color, java.util.UUID requestId)",public
tiles,ic2.api.tiles.tubes.IRequestTube,getRequestId,method,java.util.UUID getRequestId(),public
tiles,ic2.api.tiles.tubes.IRequestTube,getRequestSource,method,ic2.api.tiles.tubes.long getRequestSource(),public
tiles,ic2.api.tiles.tubes.IRequestTube,onRequestFulfilled,method,"void onRequestFulfilled(net.minecraft.world.item.ItemStack stack, ic2.api.tiles.tubes.int amount)",public
tiles,ic2.api.tiles.tubes.IRequestTube,onRequestLost,method,"void onRequestLost(net.minecraft.world.item.ItemStack stack, ic2.api.tiles.tubes.int amount)",public
tiles,ic2.api.tiles.tubes.IRequestTube,onRequestsReset,method,void onRequestsReset(),public
tiles,ic2.api.tiles.tubes.IRequestTube,provideRequests,method,void provideRequests(ic2.api.tiles.tubes.ITubeRequester requested),public
tiles,ic2.api.tiles.tubes.ITube,addItem,method,"void addItem(net.minecraft.world.item.ItemStack item, net.minecraft.core.Direction side)",public
tiles,ic2.api.tiles.tubes.ITube,addItem,method,"void addItem(net.minecraft.world.item.ItemStack item, net.minecraft.core.Direction side, net.minecraft.world.item.DyeColor color)",public
tiles,ic2.api.tiles.tubes.ITube,addItem,method,"void addItem(ic2.api.tiles.tubes.TransportedItem item, net.minecraft.core.Direction side)",public
tiles,ic2.api.tiles.tubes.ITube,canAddItem,method,"ic2.api.tiles.tubes.boolean canAddItem(ic2.api.tiles.tubes.TransportedItem item, net.minecraft.core.Direction side)",public
tiles,ic2.api.tiles.tubes.ITube,canConnect,method,"ic2.api.tiles.tubes.boolean canConnect(ic2.api.tiles.tubes.ITube other, net.minecraft.core.Direction dir)",public
tiles,ic2.api.tiles.tubes.ITube,getTubeType,method,ic2.api.tiles.tubes.TubeType getTubeType(),public
tiles,ic2.api.tiles.tubes.TransportedItem,MAX_SPEED,field,ic2.api.tiles.tubes.int MAX_SPEED = 100,public
tiles,ic2.api.tiles.tubes.TransportedItem,MIN_SPEED,field,ic2.api.tiles.tubes.int MIN_SPEED = 1,public
tiles,ic2.api.tiles.tubes.TransportedItem,clearDirections,method,void clearDirections(),public
tiles,ic2.api.tiles.tubes.TransportedItem,deserializeEssentials,method,void deserializeEssentials(ic2.api.tiles.tubes.short data),public
tiles,ic2.api.tiles.tubes.TransportedItem,getAttemptedDirections,method,ic2.api.util.DirectionList getAttemptedDirections(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getColor,method,net.minecraft.world.item.DyeColor getColor(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getId,method,ic2.api.tiles.tubes.int getId(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getProgress,method,ic2.api.tiles.tubes.byte getProgress(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getRequestId,method,java.util.UUID getRequestId(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getServerStack,method,net.minecraft.world.item.ItemStack getServerStack(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getStack,method,net.minecraft.world.item.ItemStack getStack(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getTransferDirection,method,net.minecraft.core.Direction getTransferDirection(),public
tiles,ic2.api.tiles.tubes.TransportedItem,getTravelingDirection,method,net.minecraft.core.Direction getTravelingDirection(),public
tiles,ic2.api.tiles.tubes.TransportedItem,hasReachedCenter,method,ic2.api.tiles.tubes.boolean hasReachedCenter(),public
tiles,ic2.api.tiles.tubes.TransportedItem,hasReachedEnd,method,ic2.api.tiles.tubes.boolean hasReachedEnd(),public
tiles,ic2.api.tiles.tubes.TransportedItem,invalidate,method,void invalidate(),public
tiles,ic2.api.tiles.tubes.TransportedItem,isCentering,method,ic2.api.tiles.tubes.boolean isCentering(),public
tiles,ic2.api.tiles.tubes.TransportedItem,isInvalid,method,ic2.api.tiles.tubes.boolean isInvalid(),public
tiles,ic2.api.tiles.tubes.TransportedItem,read,method,ic2.api.tiles.tubes.TransportedItem read(net.minecraft.nbt.CompoundTag nbt),public
tiles,ic2.api.tiles.tubes.TransportedItem,read,method,void read(ic2.api.network.buffer.IInputBuffer buffer),public
tiles,ic2.api.tiles.tubes.TransportedItem,readFromNBT,method,void readFromNBT(net.minecraft.nbt.CompoundTag nbt),public
tiles,ic2.api.tiles.tubes.TransportedItem,readFromNetwork,method,ic2.api.tiles.tubes.TransportedItem readFromNetwork(ic2.api.network.buffer.IInputBuffer buffer),public
tiles,ic2.api.tiles.tubes.TransportedItem,serializeEssentials,method,ic2.api.tiles.tubes.short serializeEssentials(),public
tiles,ic2.api.tiles.tubes.TransportedItem,setAttemptedDirections,method,void setAttemptedDirections(ic2.api.util.DirectionList list),public
tiles,ic2.api.tiles.tubes.TransportedItem,setCentering,method,void setCentering(),public
tiles,ic2.api.tiles.tubes.TransportedItem,setColor,method,ic2.api.tiles.tubes.TransportedItem setColor(net.minecraft.world.item.DyeColor color),public
tiles,ic2.api.tiles.tubes.TransportedItem,setExportDirection,method,void setExportDirection(net.minecraft.core.Direction dir),public
tiles,ic2.api.tiles.tubes.TransportedItem,setInsertionDirection,method,void setInsertionDirection(net.minecraft.core.Direction dir),public
tiles,ic2.api.tiles.tubes.TransportedItem,setRequestId,method,ic2.api.tiles.tubes.TransportedItem setRequestId(java.util.UUID id),public
tiles,ic2.api.tiles.tubes.TransportedItem,setStartSpeed,method,ic2.api.tiles.tubes.TransportedItem setStartSpeed(ic2.api.tiles.tubes.int speed),public
tiles,ic2.api.tiles.tubes.TransportedItem,update,method,void update(),public
tiles,ic2.api.tiles.tubes.TransportedItem,updateSpeed,method,"ic2.api.tiles.tubes.boolean updateSpeed(ic2.api.tiles.tubes.int newSpeed, ic2.api.tiles.tubes.int change)",public
tiles,ic2.api.tiles.tubes.TransportedItem,write,method,void write(ic2.api.network.buffer.IOutputBuffer buffer),public
tiles,ic2.api.tiles.tubes.TransportedItem,writeToNBT,method,net.minecraft.nbt.CompoundTag writeToNBT(net.minecraft.nbt.CompoundTag nbt),public
other,ic2.api.util.DirectionList,ALL,field,ic2.api.util.DirectionList ALL = ofNumber(63),public
other,ic2.api.util.DirectionList,DOWN,field,ic2.api.util.DirectionList DOWN = ofFacing(Direction.DOWN),public
other,ic2.api.util.DirectionList,EAST,field,ic2.api.util.DirectionList EAST = ofFacing(Direction.EAST),public
other,ic2.api.util.DirectionList,EMPTY,field,ic2.api.util.DirectionList EMPTY = ofNumber(0),public
other,ic2.api.util.DirectionList,HORIZONTAL,field,"ic2.api.util.DirectionList HORIZONTAL = ofFacings(Direction.NORTH, Direction.SOUTH, Direction.WEST, Direction.EAST)",public
other,ic2.api.util.DirectionList,NEGATIVE,field,"ic2.api.util.DirectionList NEGATIVE = ofFacings(Direction.DOWN, Direction.NORTH, Direction.WEST)",public
other,ic2.api.util.DirectionList,NORTH,field,ic2.api.util.DirectionList NORTH = ofFacing(Direction.NORTH),public
other,ic2.api.util.DirectionList,N_CORNER,field,ic2.api.util.DirectionList N_CORNER = NORTH.add(WEST),public
other,ic2.api.util.DirectionList,POSITIVE,field,"ic2.api.util.DirectionList POSITIVE = ofFacings(Direction.UP, Direction.SOUTH, Direction.EAST)",public
other,ic2.api.util.DirectionList,P_CORNER,field,ic2.api.util.DirectionList P_CORNER = SOUTH.add(EAST),public
other,ic2.api.util.DirectionList,SOUTH,field,ic2.api.util.DirectionList SOUTH = ofFacing(Direction.SOUTH),public
other,ic2.api.util.DirectionList,UP,field,ic2.api.util.DirectionList UP = ofFacing(Direction.UP),public
other,ic2.api.util.DirectionList,VERTICAL,field,ic2.api.util.DirectionList VERTICAL = DOWN.add(UP),public
other,ic2.api.util.DirectionList,WEST,field,ic2.api.util.DirectionList WEST = ofFacing(Direction.WEST),public
other,ic2.api.util.DirectionList,XY_AXIS,field,ic2.api.util.DirectionList XY_AXIS = X_AXIS.add(VERTICAL),public
other,ic2.api.util.DirectionList,X_AXIS,field,ic2.api.util.DirectionList X_AXIS = EAST.add(WEST),public
other,ic2.api.util.DirectionList,YZ_AXIS,field,ic2.api.util.DirectionList YZ_AXIS = Z_AXIS.add(VERTICAL),public
other,ic2.api.util.DirectionList,Z_AXIS,field,ic2.api.util.DirectionList Z_AXIS = NORTH.add(SOUTH),public
other,ic2.api.util.DirectionList,add,method,ic2.api.util.DirectionList add(net.minecraft.core.Direction facing),public
other,ic2.api.util.DirectionList,add,method,ic2.api.util.DirectionList add(ic2.api.util.DirectionList facings),public
other,ic2.api.util.DirectionList,contains,method,ic2.api.util.boolean contains(net.minecraft.core.Direction direction),public
other,ic2.api.util.DirectionList,contains,method,ic2.api.util.boolean contains(ic2.api.util.DirectionList facings),public
other,ic2.api.util.DirectionList,containsAny,method,ic2.api.util.boolean containsAny(ic2.api.util.DirectionList facings),public
other,ic2.api.util.DirectionList,containsNot,method,ic2.api.util.boolean containsNot(ic2.api.util.DirectionList facings),public
other,ic2.api.util.DirectionList,flip,method,ic2.api.util.DirectionList flip(net.minecraft.core.Direction dir),public
other,ic2.api.util.DirectionList,getCode,method,ic2.api.util.int getCode(),public
other,ic2.api.util.DirectionList,getDefaultFacing,method,net.minecraft.core.Direction getDefaultFacing(),public
other,ic2.api.util.DirectionList,getName,method,net.minecraft.network.chat.MutableComponent getName(net.minecraft.core.Direction dir),public
other,ic2.api.util.DirectionList,getNeighborCapability,method,"net.minecraftforge.common.util.LazyOptional getNeighborCapability(net.minecraft.world.level.block.entity.BlockEntity tile, net.minecraft.core.Direction dir, net.minecraftforge.common.capabilities.Capability capability)",public
other,ic2.api.util.DirectionList,getNeighborCapability,method,"net.minecraftforge.common.util.LazyOptional getNeighborCapability(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos, net.minecraft.core.Direction dir, net.minecraftforge.common.capabilities.Capability capability)",public
other,ic2.api.util.DirectionList,getNeighborInterface,method,"ic2.api.util.T getNeighborInterface(net.minecraft.world.level.block.entity.BlockEntity tile, net.minecraft.core.Direction dir, ic2.api.util.Class clazz)",public
other,ic2.api.util.DirectionList,getNeighborInterface,method,"ic2.api.util.T getNeighborInterface(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos, net.minecraft.core.Direction dir, ic2.api.util.Class clazz)",public
other,ic2.api.util.DirectionList,getNeighborState,method,"net.minecraft.world.level.block.state.BlockState getNeighborState(net.minecraft.world.level.block.entity.BlockEntity tile, net.minecraft.core.Direction dir)",public
other,ic2.api.util.DirectionList,getNeighborState,method,"net.minecraft.world.level.block.state.BlockState getNeighborState(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos, net.minecraft.core.Direction dir)",public
other,ic2.api.util.DirectionList,getNeighborTile,method,"net.minecraft.world.level.block.entity.BlockEntity getNeighborTile(net.minecraft.world.level.block.entity.BlockEntity tile, net.minecraft.core.Direction dir)",public
other,ic2.api.util.DirectionList,getNeighborTile,method,"net.minecraft.world.level.block.entity.BlockEntity getNeighborTile(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos, net.minecraft.core.Direction dir)",public
other,ic2.api.util.DirectionList,getNextFacing,method,net.minecraft.core.Direction getNextFacing(net.minecraft.core.Direction facing),public
other,ic2.api.util.DirectionList,getOffset,method,net.minecraft.core.BlockPos getOffset(),public
other,ic2.api.util.DirectionList,getPrevFacing,method,net.minecraft.core.Direction getPrevFacing(net.minecraft.core.Direction facing),public
other,ic2.api.util.DirectionList,getRandomFacing,method,net.minecraft.core.Direction getRandomFacing(),public
other,ic2.api.util.DirectionList,getRandomFacing,method,net.minecraft.core.Direction getRandomFacing(net.minecraft.core.Direction defaultValue),public
other,ic2.api.util.DirectionList,getRandomIterator,method,ic2.api.util.Iterable getRandomIterator(),public
other,ic2.api.util.DirectionList,getRotation,method,"net.minecraft.world.level.block.Rotation getRotation(net.minecraft.core.Direction source, net.minecraft.core.Direction other)",public
other,ic2.api.util.DirectionList,invert,method,ic2.api.util.DirectionList invert(),public
other,ic2.api.util.DirectionList,invertFacing,method,ic2.api.util.DirectionList invertFacing(net.minecraft.core.Direction facing),public
other,ic2.api.util.DirectionList,isEmpty,method,ic2.api.util.boolean isEmpty(),public
other,ic2.api.util.DirectionList,isFull,method,ic2.api.util.boolean isFull(),public
other,ic2.api.util.DirectionList,iterator,method,java.util.Iterator iterator(),public
other,ic2.api.util.DirectionList,keep,method,ic2.api.util.DirectionList keep(ic2.api.util.DirectionList facings),public
other,ic2.api.util.DirectionList,notContains,method,ic2.api.util.boolean notContains(net.minecraft.core.Direction direction),public
other,ic2.api.util.DirectionList,ofAxis,method,ic2.api.util.DirectionList ofAxis(net.minecraft.core.Direction.Axis axis),public
other,ic2.api.util.DirectionList,ofFacing,method,ic2.api.util.DirectionList ofFacing(net.minecraft.core.Direction facing),public
other,ic2.api.util.DirectionList,ofFacings,method,ic2.api.util.DirectionList ofFacings(net.minecraft.core.Direction... facings),public
other,ic2.api.util.DirectionList,ofFacings,method,ic2.api.util.DirectionList ofFacings(java.util.Collection facings),public
other,ic2.api.util.DirectionList,ofFlags,method,ic2.api.util.DirectionList ofFlags(ic2.api.util.boolean... flags),public
other,ic2.api.util.DirectionList,ofNumber,method,ic2.api.util.DirectionList ofNumber(ic2.api.util.int index),public
other,ic2.api.util.DirectionList,opposite,method,ic2.api.util.DirectionList opposite(),public
other,ic2.api.util.DirectionList,remove,method,ic2.api.util.DirectionList remove(net.minecraft.core.Direction facing),public
other,ic2.api.util.DirectionList,remove,method,ic2.api.util.DirectionList remove(ic2.api.util.DirectionList facings),public
other,ic2.api.util.DirectionList,replace,method,"ic2.api.util.DirectionList replace(net.minecraft.core.Direction oldFacing, net.minecraft.core.Direction newFacing)",public
other,ic2.api.util.DirectionList,rotate,method,ic2.api.util.DirectionList rotate(ic2.api.util.int amount),public
other,ic2.api.util.DirectionList,rotateAround,method,"net.minecraft.core.Direction rotateAround(net.minecraft.core.Direction dir, net.minecraft.core.Direction axis)",public
other,ic2.api.util.DirectionList,rotateY,method,net.minecraft.core.Direction rotateY(net.minecraft.core.Direction dir),public
other,ic2.api.util.DirectionList,set,method,"ic2.api.util.DirectionList set(net.minecraft.core.Direction facing, ic2.api.util.boolean value)",public
other,ic2.api.util.DirectionList,size,method,ic2.api.util.int size(),public
other,ic2.api.util.DirectionList,test,method,ic2.api.util.boolean test(net.minecraft.core.Direction t),public
other,ic2.api.util.DirectionList,toFacings,method,java.util.Set toFacings(),public
other,ic2.api.util.DirectionList,toFlags,method,ic2.api.util.boolean toFlags(),public
other,ic2.api.util.DirectionList,toFlags,method,ic2.api.util.boolean toFlags(net.minecraft.core.Direction... facings),public
other,ic2.api.util.DirectionList,toNumber,method,ic2.api.util.int toNumber(net.minecraft.core.Direction... facings),public
other,ic2.api.util.DirectionList,toNumber,method,ic2.api.util.int toNumber(java.util.Collection facings),public
other,ic2.api.util.DirectionList,toNumber,method,ic2.api.util.int toNumber(ic2.api.util.boolean... facings),public
other,ic2.api.util.DirectionList,toString,method,ic2.api.util.String toString(),public
other,ic2.api.util.IC2DamageSource,ELECTRICITY,field,ic2.api.util.IC2DamageSource ELECTRICITY,public
other,ic2.api.util.IC2DamageSource,NUKE,field,ic2.api.util.IC2DamageSource NUKE,public
other,ic2.api.util.IC2DamageSource,RADIATION,field,ic2.api.util.IC2DamageSource RADIATION,public
other,ic2.api.util.IC2DamageSource,getEntity,method,net.minecraft.world.entity.Entity getEntity(),public
other,ic2.api.util.IC2DamageSource,newShockDamage,method,ic2.api.util.IC2DamageSource newShockDamage(net.minecraft.world.entity.Entity entity),public
other,ic2.api.util.ILocation,getPosition,method,net.minecraft.core.BlockPos getPosition(),public
